disorient,strongsubj,positive
disoriented,strongsubj,positive
disparage,strongsubj,positive
disparaging,strongsubj,positive
disparagingly,strongsubj,positive
dispensable,weaksubj,positive
dispirit,strongsubj,positive
dispirited,strongsubj,positive
dispiritedly,strongsubj,positive
dispiriting,strongsubj,positive
displace,weaksubj,positive
displaced,weaksubj,positive
displease,strongsubj,positive
displeasing,strongsubj,positive
displeasure,strongsubj,positive
disproportionate,weaksubj,positive
disprove,strongsubj,positive
disputable,strongsubj,positive
dispute,strongsubj,positive
disputed,strongsubj,positive
disquiet,strongsubj,positive
disquieting,strongsubj,positive
disquietingly,strongsubj,positive
disquietude,strongsubj,positive
disregard,strongsubj,positive
disregardful,strongsubj,positive
disreputable,strongsubj,positive
disrepute,strongsubj,positive
disrespect,strongsubj,positive
disrespectable,strongsubj,positive
disrespectablity,strongsubj,positive
disrespectful,strongsubj,positive
disrespectfully,strongsubj,positive
disrespectfulness,strongsubj,positive
disrespecting,strongsubj,positive
disrupt,strongsubj,positive
disruption,strongsubj,positive
disruptive,strongsubj,positive
dissatisfaction,strongsubj,positive
dissatisfactory,strongsubj,positive
dissatisfied,strongsubj,positive
dissatisfy,strongsubj,positive
dissatisfying,strongsubj,positive
dissemble,strongsubj,positive
dissembler,strongsubj,positive
dissension,strongsubj,positive
dissent,strongsubj,positive
dissenter,strongsubj,positive
dissention,strongsubj,positive
disservice,strongsubj,positive
dissidence,strongsubj,positive
dissident,strongsubj,positive
dissidents,strongsubj,positive
dissocial,strongsubj,positive
dissolute,strongsubj,positive
dissolution,weaksubj,positive
dissonance,strongsubj,positive
dissonant,strongsubj,positive
dissonantly,strongsubj,positive
dissuade,strongsubj,positive
dissuasive,strongsubj,positive
distaste,strongsubj,positive
distasteful,strongsubj,positive
distastefully,strongsubj,positive
distinct,weaksubj,negative
distinction,weaksubj,negative
distinctive,weaksubj,negative
distinguish,weaksubj,negative
distinguished,strongsubj,negative
distort,strongsubj,positive
distortion,strongsubj,positive
distract,weaksubj,positive
distracting,strongsubj,positive
distraction,strongsubj,positive
distraught,strongsubj,positive
distraughtly,strongsubj,positive
distraughtness,strongsubj,positive
distress,strongsubj,positive
distressed,strongsubj,positive
distressing,strongsubj,positive
distressingly,strongsubj,positive
distrust,strongsubj,positive
distrustful,strongsubj,positive
distrusting,strongsubj,positive
disturb,strongsubj,positive
disturbed,strongsubj,positive
disturbedlet,strongsubj,positive
disturbing,strongsubj,positive
disturbingly,strongsubj,positive
disunity,strongsubj,positive
disvalue,strongsubj,positive
divergent,weaksubj,positive
diversified,weaksubj,negative
divide,weaksubj,positive
divided,weaksubj,positive
divine,strongsubj,negative
divinely,strongsubj,negative
division,weaksubj,positive
divisive,strongsubj,positive
divisively,strongsubj,positive
divisiveness,strongsubj,positive
divorce,weaksubj,positive
divorced,weaksubj,positive
dizzy,strongsubj,positive
dizzing,strongsubj,positive
dizzingly,strongsubj,positive
doddering,strongsubj,positive
dodge,strongsubj,negative
dodgey,strongsubj,positive
dogged,strongsubj,positive
doggedly,strongsubj,positive
dogmatic,strongsubj,positive
doldrums,strongsubj,positive
dominance,weaksubj,positive
dominate,weaksubj,positive
domination,strongsubj,positive
domineer,strongsubj,positive
domineering,strongsubj,positive
doom,strongsubj,positive
doomsday,strongsubj,positive
dope,weaksubj,positive
dote,strongsubj,negative
dotingly,strongsubj,negative
doubt,strongsubj,positive
doubtful,strongsubj,positive
doubtfully,strongsubj,positive
doubtless,strongsubj,negative
doubts,strongsubj,positive
down,weaksubj,positive
downbeat,strongsubj,positive
downcast,strongsubj,positive
downer,strongsubj,positive
downfall,strongsubj,positive
downfallen,strongsubj,positive
downgrade,weaksubj,positive
downhearted,strongsubj,positive
downheartedly,strongsubj,positive
downside,strongsubj,positive
drab,strongsubj,positive
draconian,strongsubj,positive
draconic,strongsubj,positive
dragon,strongsubj,positive
dragons,strongsubj,positive
dragoon,strongsubj,positive
drain,strongsubj,positive
drama,strongsubj,positive
drastic,strongsubj,positive
drastically,strongsubj,positive
dread,strongsubj,positive
dreadful,strongsubj,positive
dreadfully,strongsubj,positive
dreadfulness,strongsubj,positive
dream,weaksubj,negative
dream,strongsubj,negative
dreamland,strongsubj,negative
dreams,weaksubj,negative
dreamy,weaksubj,negative
dreary,strongsubj,positive
drive,weaksubj,negative
driven,weaksubj,negative
drones,strongsubj,positive
droop,weaksubj,positive
drought,weaksubj,positive
drowning,weaksubj,positive
drunk,strongsubj,positive
drunkard,strongsubj,positive
drunken,strongsubj,positive
dubious,strongsubj,positive
dubiously,strongsubj,positive
dubitable,strongsubj,positive
dud,weaksubj,positive
dull,weaksubj,positive
dullard,strongsubj,positive
dumb,strongsubj,positive
dumbfound,strongsubj,positive
dumbfounded,strongsubj,positive
dummy,strongsubj,positive
dump,weaksubj,positive
dunce,strongsubj,positive
dungeon,strongsubj,positive
dungeons,strongsubj,positive
dupe,strongsubj,positive
durable,weaksubj,negative
durability,weaksubj,negative
dusty,weaksubj,positive
dwindle,weaksubj,positive
dwindling,weaksubj,positive
dynamic,weaksubj,negative
dying,weaksubj,positive
eager,strongsubj,negative
eagerly,strongsubj,negative
eagerness,strongsubj,negative
earnest,strongsubj,negative
earnestly,strongsubj,negative
earnestness,strongsubj,negative
earsplitting,strongsubj,positive
ease,weaksubj,negative
easier,weaksubj,negative
easiest,weaksubj,negative
easily,weaksubj,negative
easiness,weaksubj,negative
easy,weaksubj,negative
easygoing,strongsubj,negative
ebullience,strongsubj,negative
ebullient,strongsubj,negative
ebulliently,strongsubj,negative
eccentric,weaksubj,positive
eccentricity,weaksubj,positive
eclectic,strongsubj,negative
economical,weaksubj,negative
ecstasies,strongsubj,negative
ecstasy,strongsubj,negative
ecstatic,strongsubj,negative
ecstatically,strongsubj,negative
edgy,strongsubj,positive
edify,strongsubj,negative
educable,weaksubj,negative
educated,weaksubj,negative
educational,weaksubj,negative
effective,weaksubj,negative
effectiveness,weaksubj,negative
effectual,weaksubj,negative
efficacious,weaksubj,negative
efficiency,weaksubj,negative
efficient,weaksubj,negative
effigy,strongsubj,positive
effortless,strongsubj,negative
effortlessly,strongsubj,negative
effrontery,strongsubj,positive
effusion,strongsubj,negative
effusive,strongsubj,negative
effusively,strongsubj,negative
effusiveness,strongsubj,negative
egalitarian,weaksubj,negative
ego,strongsubj,positive
egocentric,strongsubj,positive
egomania,strongsubj,positive
egotism,strongsubj,positive
egotistical,strongsubj,positive
egotistically,strongsubj,positive
egregious,strongsubj,positive
egregiously,strongsubj,positive
ejaculate,strongsubj,positive
elan,strongsubj,negative
elate,weaksubj,negative
elated,strongsubj,negative
elatedly,strongsubj,negative
elation,strongsubj,negative
electionrigger,strongsubj,positive
electrification,strongsubj,negative
electrify,weaksubj,negative
elegance,strongsubj,negative
elegant,strongsubj,negative
elegantly,strongsubj,negative
elevate,weaksubj,negative
elevated,weaksubj,negative
eligible,weaksubj,negative
eliminate,weaksubj,positive
elimination,weaksubj,positive
elite,weaksubj,negative
eloquence,strongsubj,negative
eloquent,strongsubj,negative
eloquently,strongsubj,negative
emaciated,strongsubj,positive
emancipate,weaksubj,negative
emasculate,strongsubj,positive
embarrass,strongsubj,positive
embarrassing,strongsubj,positive
embarrassingly,strongsubj,positive
embarrassment,strongsubj,positive
embattled,weaksubj,positive
embellish,strongsubj,negative
embolden,weaksubj,negative
embrace,strongsubj,negative
embroil,strongsubj,positive
embroiled,strongsubj,positive
embroilment,strongsubj,positive
eminence,strongsubj,negative
eminent,strongsubj,negative
emotional,strongsubj,positive
empathize,strongsubj,positive
empathy,strongsubj,positive
emphatic,strongsubj,positive
emphatically,strongsubj,positive
empower,weaksubj,negative
empowerment,weaksubj,negative
emptiness,strongsubj,positive
empty,weaksubj,positive
enable,weaksubj,negative
enchant,strongsubj,negative
enchanted,strongsubj,negative
enchanting,strongsubj,negative
enchantingly,strongsubj,negative
encourage,weaksubj,negative
encouragement,strongsubj,negative
encouraging,strongsubj,negative
encouragingly,strongsubj,negative
encroach,weaksubj,positive
encroachment,weaksubj,positive
endanger,strongsubj,positive
endear,strongsubj,negative
endearing,strongsubj,negative
endless,weaksubj,positive
endorse,strongsubj,negative
endorsement,strongsubj,negative
endorser,strongsubj,negative
endurable,strongsubj,negative
endure,strongsubj,negative
enduring,strongsubj,negative
enemies,weaksubj,positive
enemy,weaksubj,positive
energetic,weaksubj,negative
energize,weaksubj,negative
enervate,strongsubj,positive
enfeeble,strongsubj,positive
enflame,strongsubj,positive
engaging,strongsubj,negative
engrossing,strongsubj,negative
engulf,weaksubj,positive
enhance,weaksubj,negative
enhanced,weaksubj,negative
enhancement,weaksubj,negative
enjoin,strongsubj,positive
enjoy,weaksubj,negative
enjoyable,strongsubj,negative
enjoyably,strongsubj,negative
enjoyment,strongsubj,negative
enlighten,weaksubj,negative
enlightenment,weaksubj,negative
enliven,weaksubj,negative
enmity,strongsubj,positive
ennoble,strongsubj,negative
enormities,strongsubj,positive
enormity,strongsubj,positive
enormous,strongsubj,positive
enormously,strongsubj,positive
enrage,strongsubj,positive
enraged,strongsubj,positive
enrapt,strongsubj,negative
enrapture,weaksubj,negative
enraptured,strongsubj,negative
enrich,weaksubj,negative
enrichment,weaksubj,negative
enslave,strongsubj,positive
ensure,weaksubj,negative
entangle,weaksubj,positive
entanglement,weaksubj,positive
enterprising,weaksubj,negative
entertain,weaksubj,negative
entertaining,strongsubj,negative
enthral,strongsubj,negative
enthrall,strongsubj,negative
enthralled,strongsubj,negative
enthuse,strongsubj,negative
enthusiasm,strongsubj,negative
enthusiast,strongsubj,negative
enthusiastic,strongsubj,negative
enthusiastically,strongsubj,negative
entice,strongsubj,negative
enticing,strongsubj,negative
enticingly,strongsubj,negative
entrance,weaksubj,negative
entranced,strongsubj,negative
entrancing,strongsubj,negative
entrap,strongsubj,positive
entrapment,strongsubj,positive
entreat,strongsubj,negative
entreatingly,strongsubj,negative
entrust,weaksubj,negative
enviable,strongsubj,negative
enviably,strongsubj,negative
envious,strongsubj,positive
enviously,strongsubj,positive
enviousness,strongsubj,positive
envision,weaksubj,negative
envisions,weaksubj,negative
envy,strongsubj,positive
epic,strongsubj,negative
epidemic,weaksubj,positive
epitome,strongsubj,negative
equality,weaksubj,negative
equitable,weaksubj,negative
equivocal,strongsubj,positive
eradicate,weaksubj,positive
erase,weaksubj,positive
erode,weaksubj,positive
erosion,weaksubj,positive
err,strongsubj,positive
errant,weaksubj,positive
erratic,strongsubj,positive
erratically,strongsubj,positive
erroneous,strongsubj,positive
erroneously,strongsubj,positive
error,weaksubj,positive
erudite,strongsubj,negative
escapade,weaksubj,positive
eschew,strongsubj,positive
esoteric,weaksubj,positive
essential,weaksubj,negative
especially,strongsubj,negative
esteem,strongsubj,negative
estranged,strongsubj,positive
established,weaksubj,negative
eternal,weaksubj,positive
eternity,strongsubj,negative
ethical,strongsubj,negative
eulogize,strongsubj,negative
euphoria,strongsubj,negative
euphoric,strongsubj,negative
euphorically,strongsubj,negative
evade,weaksubj,positive
evasion,weaksubj,positive
evasive,weaksubj,positive
even,weaksubj,negative
evenly,weaksubj,negative
eventful,weaksubj,negative
everlasting,strongsubj,negative
evident,weaksubj,negative
evidently,strongsubj,negative
evil,strongsubj,positive
evildoer,strongsubj,positive
evils,strongsubj,positive
eviscerate,strongsubj,positive
evocative,strongsubj,negative
exacerbate,strongsubj,positive
exacting,weaksubj,positive
exaggerate,strongsubj,positive
exaggeration,strongsubj,positive
exalt,strongsubj,negative
exaltation,strongsubj,negative
exalted,strongsubj,negative
exaltedly,strongsubj,negative
exalting,strongsubj,negative
exaltingly,strongsubj,negative
exasperate,strongsubj,positive
exasperation,strongsubj,positive
exasperating,strongsubj,positive
exasperatingly,strongsubj,positive
exceed,strongsubj,negative
exceeding,strongsubj,negative
exceedingly,strongsubj,negative
excel,strongsubj,negative
excellence,strongsubj,negative
excellency,strongsubj,negative
excellent,strongsubj,negative
excellently,strongsubj,negative
exceptional,strongsubj,negative
exceptionally,strongsubj,negative
excessive,strongsubj,positive
excessively,strongsubj,positive
excite,weaksubj,negative
excited,strongsubj,negative
excitedly,strongsubj,negative
excitedness,strongsubj,negative
excitement,strongsubj,negative
exciting,strongsubj,negative
excitingly,strongsubj,negative
exclaim,strongsubj,positive
exclude,weaksubj,positive
exclusion,weaksubj,positive
exclusive,weaksubj,negative
excoriate,strongsubj,positive
excruciating,strongsubj,positive
excruciatingly,strongsubj,positive
excusable,strongsubj,negative
excuse,weaksubj,positive
excuse,weaksubj,negative
excuses,weaksubj,positive
execrate,strongsubj,positive
exemplar,strongsubj,negative
exemplary,strongsubj,negative
exhaust,weaksubj,positive
exhaustion,weaksubj,positive
exhaustive,weaksubj,negative
exhaustively,weaksubj,negative
exhilarate,strongsubj,negative
exhilarating,strongsubj,negative
exhilaratingly,strongsubj,negative
exhilaration,strongsubj,negative
exhort,strongsubj,positive
exile,weaksubj,positive
exonerate,strongsubj,negative
exorbitant,strongsubj,positive
exorbitantance,strongsubj,positive
exorbitantly,strongsubj,positive
expansive,strongsubj,negative
expedient,weaksubj,positive
expediencies,weaksubj,positive
expel,weaksubj,positive
expensive,weaksubj,positive
experienced,weaksubj,negative
expert,weaksubj,negative
expertly,strongsubj,negative
expire,strongsubj,positive
explicit,strongsubj,negative
explicitly,strongsubj,negative
explode,weaksubj,positive
exploit,strongsubj,positive
exploitation,strongsubj,positive
expose,weaksubj,positive
exposed,weaksubj,positive
explosive,weaksubj,positive
expressive,weaksubj,negative
expropriate,weaksubj,positive
expropriation,weaksubj,positive
expulse,weaksubj,positive
expunge,strongsubj,positive
exquisite,strongsubj,negative
exquisitely,strongsubj,negative
exterminate,strongsubj,positive
extermination,strongsubj,positive
extinguish,weaksubj,positive
extol,strongsubj,negative
extoll,strongsubj,negative
extort,weaksubj,positive
extortion,strongsubj,positive
extraneous,weaksubj,positive
extraordinarily,strongsubj,negative
extraordinary,strongsubj,negative
extravagance,strongsubj,positive
extravagant,strongsubj,positive
extravagantly,strongsubj,positive
extreme,weaksubj,positive
extreme,strongsubj,positive
extremely,strongsubj,positive
extremism,weaksubj,positive
extremist,weaksubj,positive
extremists,weaksubj,positive
exuberance,strongsubj,negative
exuberant,strongsubj,negative
exuberantly,strongsubj,negative
exult,strongsubj,negative
exultation,strongsubj,negative
exultingly,strongsubj,negative
fabricate,weaksubj,positive
fabrication,strongsubj,positive
fabulous,strongsubj,negative
fabulously,strongsubj,negative
facetious,strongsubj,positive
facetiously,strongsubj,positive
facilitate,weaksubj,negative
fading,weaksubj,positive
fail,weaksubj,positive
failing,strongsubj,positive
failure,weaksubj,positive
failures,weaksubj,positive
faint,weaksubj,positive
fainthearted,strongsubj,positive
fair,weaksubj,negative
fairly,weaksubj,negative
fairness,weaksubj,negative
faith,strongsubj,negative
faithful,strongsubj,negative
faithfully,strongsubj,negative
faithfulness,strongsubj,negative
faithless,strongsubj,positive
fake,strongsubj,positive
fall,weaksubj,positive
fallacies,strongsubj,positive
fallacious,strongsubj,positive
fallaciously,strongsubj,positive
fallaciousness,strongsubj,positive
fallacy,strongsubj,positive
fallout,strongsubj,positive
FALSE,strongsubj,positive
falsehood,strongsubj,positive
falsely,strongsubj,positive
falsify,strongsubj,positive
falter,strongsubj,positive
famed,weaksubj,negative
fame,strongsubj,negative
famed,strongsubj,negative
famine,strongsubj,positive
famished,strongsubj,positive
famous,weaksubj,negative
famously,strongsubj,negative
fanatic,strongsubj,positive
fanatical,strongsubj,positive
fanatically,strongsubj,positive
fanaticism,strongsubj,positive
fanatics,strongsubj,positive
fanciful,strongsubj,positive
fancy,strongsubj,negative
fanfare,strongsubj,negative
fantastic,strongsubj,negative
fantastically,strongsubj,negative
fantasy,strongsubj,negative
farfetched,strongsubj,positive
farfetched,strongsubj,positive
farce,strongsubj,positive
farcical,strongsubj,positive
farcicalyetprovocative,strongsubj,positive
farcically,strongsubj,positive
farsighted,weaksubj,negative
fascinate,strongsubj,negative
fascinating,strongsubj,negative
fascinatingly,strongsubj,negative
fascination,strongsubj,negative
fascism,strongsubj,positive
fascist,strongsubj,positive
fashionable,strongsubj,negative
fashionably,strongsubj,negative
fastgrowing,weaksubj,negative
fastpaced,weaksubj,negative
fastestgrowing,weaksubj,negative
fastidious,strongsubj,positive
fastidiously,strongsubj,positive
fastuous,strongsubj,positive
fat,weaksubj,positive
fatal,weaksubj,positive
fatalistic,strongsubj,positive
fatalistically,strongsubj,positive
fatally,weaksubj,positive
fateful,strongsubj,positive
fatefully,strongsubj,positive
fathom,weaksubj,negative
fathomless,strongsubj,positive
fatigue,weaksubj,positive
fatty,weaksubj,positive
fatuity,strongsubj,positive
fatuous,strongsubj,positive
fatuously,strongsubj,positive
fault,strongsubj,positive
faulty,weaksubj,positive
favor,weaksubj,negative
favor,strongsubj,negative
favorable,strongsubj,negative
favored,weaksubj,negative
favorite,strongsubj,negative
fawn,strongsubj,both
fawningly,strongsubj,positive
favour,strongsubj,negative
faze,weaksubj,positive
fear,strongsubj,positive
fearful,strongsubj,positive
fearfully,strongsubj,positive
fearless,strongsubj,negative
fearlessly,strongsubj,negative
fears,strongsubj,positive
fearsome,strongsubj,positive
feasible,weaksubj,negative
feasibly,weaksubj,negative
feat,weaksubj,negative
featly,strongsubj,negative
feckless,strongsubj,positive
feeble,weaksubj,positive
feeblely,weaksubj,positive
feebleminded,strongsubj,positive
feign,weaksubj,positive
feint,weaksubj,positive
feisty,strongsubj,negative
felicitate,strongsubj,negative
felicitous,strongsubj,negative
felicity,strongsubj,negative
fell,strongsubj,positive
felon,weaksubj,positive
felonious,weaksubj,positive
ferocious,strongsubj,positive
ferociously,strongsubj,positive
ferocity,strongsubj,positive
fertile,weaksubj,negative
fervent,strongsubj,negative
fervently,strongsubj,negative
fervid,strongsubj,negative
fervidly,strongsubj,negative
fervor,strongsubj,negative
feverish,weaksubj,positive
festive,strongsubj,negative
fetid,strongsubj,positive
fever,weaksubj,positive
fiasco,strongsubj,positive
fiat,weaksubj,positive
fib,strongsubj,positive
fibber,strongsubj,positive
fickle,strongsubj,positive
fiction,weaksubj,positive
fictional,weaksubj,positive
fictitious,strongsubj,positive
fidelity,strongsubj,negative
fidget,strongsubj,positive
fidgety,strongsubj,positive
fiend,strongsubj,positive
fiendish,strongsubj,positive
fierce,weaksubj,positive
fiery,weaksubj,negative
fight,weaksubj,positive
figurehead,weaksubj,positive
filth,strongsubj,positive
filthy,strongsubj,positive
finagle,weaksubj,positive
fine,weaksubj,negative
fine,weaksubj,positive
finely,strongsubj,negative
firstclass,weaksubj,negative
firstrate,strongsubj,negative
fissures,weaksubj,positive
fist,weaksubj,positive
fit,strongsubj,negative
fitting,strongsubj,negative
flabbergast,strongsubj,positive
flabbergasted,strongsubj,positive
flagging,weaksubj,positive
flagrant,strongsubj,positive
flagrantly,strongsubj,positive
flair,weaksubj,negative
flak,strongsubj,positive
flake,weaksubj,positive
flakey,weaksubj,positive
flaky,weaksubj,positive
flame,weaksubj,negative
flash,weaksubj,positive
flashy,weaksubj,positive
flatout,strongsubj,positive
flatter,strongsubj,negative
flattering,strongsubj,negative
flatteringly,strongsubj,negative
flaunt,strongsubj,positive
flaw,weaksubj,positive
flaws,weaksubj,positive
flawed,weaksubj,positive
flawless,strongsubj,negative
flawlessly,strongsubj,negative
fleer,strongsubj,positive
fleeting,weaksubj,positive
flexible,strongsubj,negative
flighty,strongsubj,positive
flimflam,strongsubj,positive
flimsy,weaksubj,positive
flirt,strongsubj,positive
flirty,strongsubj,positive
floored,strongsubj,positive
flounder,strongsubj,positive
floundering,strongsubj,positive
flourish,strongsubj,negative
flourishing,strongsubj,negative
flout,strongsubj,positive
fluent,weaksubj,negative
fluster,weaksubj,positive
foe,strongsubj,positive
fond,strongsubj,negative
fondly,strongsubj,negative
fondness,strongsubj,negative
fool,strongsubj,positive
foolhardy,strongsubj,positive
foolish,strongsubj,positive
foolishly,strongsubj,positive
foolishness,strongsubj,positive
foolproof,weaksubj,negative
forbid,strongsubj,positive
forbidden,strongsubj,positive
forbidding,weaksubj,positive
force,weaksubj,positive
forceful,weaksubj,positive
foreboding,strongsubj,positive
forebodingly,strongsubj,positive
foremost,strongsubj,negative
foresight,strongsubj,negative
forfeit,weaksubj,positive
forgave,strongsubj,negative
forged,weaksubj,positive
forget,strongsubj,positive
forgetful,strongsubj,positive
forgetfully,strongsubj,positive
forgetfulness,strongsubj,positive
forgive,strongsubj,negative
forgiven,strongsubj,negative
forgiveness,strongsubj,negative
forgiving,strongsubj,negative
forgivingly,strongsubj,negative
forlorn,strongsubj,positive
forlornly,strongsubj,positive
formidable,strongsubj,positive
forsake,strongsubj,positive
forsaken,strongsubj,positive
forswear,strongsubj,positive
fortitude,strongsubj,negative
fortuitous,strongsubj,negative
fortuitously,strongsubj,negative
fortunate,weaksubj,negative
fortunate,strongsubj,negative
fortunately,strongsubj,negative
fortune,strongsubj,negative
foul,strongsubj,positive
foul,weaksubj,positive
foully,strongsubj,positive
foulness,strongsubj,positive
fractious,strongsubj,positive
fractiously,strongsubj,positive
fracture,weaksubj,positive
fragile,weaksubj,positive
fragmented,weaksubj,positive
fragrant,strongsubj,negative
frail,weaksubj,positive
frank,strongsubj,negative
frantic,strongsubj,positive
frantically,strongsubj,positive
franticly,strongsubj,positive
fraternize,strongsubj,positive
fraud,weaksubj,positive
fraudulent,weaksubj,positive
fraught,strongsubj,positive
freak,strongsubj,positive
freakish,strongsubj,positive
freakishly,strongsubj,positive
frazzle,strongsubj,positive
frazzled,strongsubj,positive
free,weaksubj,negative
freedom,weaksubj,negative
freedoms,weaksubj,negative
frenetic,strongsubj,positive
frenetically,strongsubj,positive
frenzied,strongsubj,positive
frenzy,strongsubj,positive
fresh,weaksubj,negative
fret,strongsubj,positive
fretful,strongsubj,positive
friction,strongsubj,positive
frictions,strongsubj,positive
friend,weaksubj,negative
friendliness,strongsubj,negative
friendly,strongsubj,negative
friends,weaksubj,negative
friendship,weaksubj,negative
friggin,strongsubj,positive
fright,strongsubj,positive
frighten,strongsubj,positive
frightening,strongsubj,positive
frighteningly,strongsubj,positive
frightful,strongsubj,positive
frightfully,strongsubj,positive
frigid,weaksubj,positive
frivolous,strongsubj,positive
frolic,strongsubj,negative
frown,strongsubj,positive
frozen,weaksubj,positive
fruitful,weaksubj,negative
fruitless,strongsubj,positive
fruitlessly,strongsubj,positive
fumble,weaksubj,positive
fun,strongsubj,positive
frustrate,strongsubj,positive
frustrated,strongsubj,positive
frustrating,strongsubj,positive
frustratingly,strongsubj,positive
frustration,strongsubj,positive
fudge,strongsubj,positive
fugitive,weaksubj,positive
fulfillment,weaksubj,negative
fullblown,weaksubj,positive
fullfledged,weaksubj,negative
fulminate,strongsubj,positive
fume,strongsubj,positive
fun,strongsubj,negative
functional,weaksubj,negative
fundamentalism,weaksubj,positive
funny,strongsubj,negative
furious,strongsubj,positive
furiously,strongsubj,positive
furor,strongsubj,positive
fury,strongsubj,positive
fuss,strongsubj,positive
fustigate,strongsubj,positive
fussy,strongsubj,positive
fusty,strongsubj,positive
futile,strongsubj,positive
futilely,strongsubj,positive
futility,strongsubj,positive
fuzzy,weaksubj,positive
gabble,strongsubj,positive
gaff,strongsubj,positive
gaffe,strongsubj,positive
gaiety,strongsubj,negative
gaily,strongsubj,negative
gain,weaksubj,negative
gainful,strongsubj,negative
gainfully,strongsubj,negative
gainsay,strongsubj,positive
gainsayer,strongsubj,positive
gaga,strongsubj,positive
gaggle,strongsubj,positive
gall,strongsubj,positive
gallant,strongsubj,negative
gallantly,strongsubj,negative
galling,strongsubj,positive
gallingly,strongsubj,positive
galore,strongsubj,negative
gamble,weaksubj,positive
game,weaksubj,positive
gape,strongsubj,positive
garbage,weaksubj,positive
garish,strongsubj,positive
gasp,strongsubj,positive
gauche,strongsubj,positive
gaudy,strongsubj,positive
gawk,strongsubj,positive
gawky,strongsubj,positive
geezer,strongsubj,positive
gem,weaksubj,negative
gems,weaksubj,negative
generosity,strongsubj,negative
generous,strongsubj,negative
generously,strongsubj,negative
genial,weaksubj,negative
genius,strongsubj,negative
genocide,strongsubj,positive
gentle,weaksubj,negative
genuine,weaksubj,negative
germane,weaksubj,negative
getrich,strongsubj,positive
ghastly,strongsubj,positive
ghetto,weaksubj,positive
gibber,strongsubj,positive
gibberish,strongsubj,positive
gibe,strongsubj,positive
giddy,strongsubj,negative
gifted,strongsubj,negative
glad,strongsubj,negative
gladden,strongsubj,negative
gladly,strongsubj,negative
gladness,strongsubj,negative
glamorous,strongsubj,negative
glare,strongsubj,positive
glaring,strongsubj,positive
glaringly,strongsubj,positive
glee,strongsubj,negative
gleeful,strongsubj,negative
gleefully,strongsubj,negative
glib,strongsubj,positive
glibly,strongsubj,positive
glimmer,strongsubj,negative
glimmering,strongsubj,negative
glisten,strongsubj,negative
glistening,strongsubj,negative
glitch,weaksubj,positive
glitter,strongsubj,negative
gloat,strongsubj,both
gloatingly,strongsubj,positive
gloom,strongsubj,positive
gloomy,strongsubj,positive
glorify,strongsubj,negative
glorious,strongsubj,negative
gloriously,strongsubj,negative
glory,strongsubj,negative
gloss,strongsubj,positive
glossy,strongsubj,negative
glow,strongsubj,negative
glower,strongsubj,positive
glowing,strongsubj,negative
glowingly,strongsubj,negative
glum,strongsubj,positive
glut,weaksubj,positive
gnawing,weaksubj,positive
goahead,weaksubj,negative
goad,strongsubj,positive
goading,strongsubj,positive
godawful,strongsubj,positive
godgiven,strongsubj,negative
goddam,strongsubj,positive
goddamn,strongsubj,positive
godlike,strongsubj,negative
gold,weaksubj,negative
golden,weaksubj,negative
good,weaksubj,negative
goodly,weaksubj,negative
goodness,strongsubj,negative
goodwill,strongsubj,negative
goof,strongsubj,positive
gorgeous,strongsubj,negative
gorgeously,strongsubj,negative
gossip,strongsubj,positive
grace,strongsubj,negative
graceful,strongsubj,negative
gracefully,strongsubj,negative
graceless,strongsubj,positive
gracelessly,strongsubj,positive
gracious,strongsubj,negative
graciously,strongsubj,negative
graciousness,strongsubj,negative
graft,weaksubj,positive
grail,weaksubj,negative
grand,weaksubj,negative
grandeur,strongsubj,negative
grandiose,strongsubj,positive
grapple,weaksubj,positive
grate,strongsubj,positive
grateful,strongsubj,negative
gratefully,strongsubj,negative
gratification,strongsubj,negative
gratify,strongsubj,negative
gratifying,strongsubj,negative
gratifyingly,strongsubj,negative
grating,strongsubj,positive
gratitude,strongsubj,negative
gratuitous,strongsubj,positive
gratuitously,strongsubj,positive
grave,strongsubj,positive
gravely,strongsubj,positive
great,strongsubj,negative
greatest,strongsubj,negative
greatness,strongsubj,negative
greed,strongsubj,positive
greedy,strongsubj,positive
greet,strongsubj,negative
grief,strongsubj,positive
grievance,strongsubj,positive
grievances,strongsubj,positive
grieve,strongsubj,positive
grieving,strongsubj,positive
grievous,strongsubj,positive
grievously,strongsubj,positive
grill,weaksubj,positive
grim,strongsubj,positive
grimace,strongsubj,positive
grin,strongsubj,negative
grind,strongsubj,positive
gripe,strongsubj,positive
grisly,strongsubj,positive
grit,strongsubj,negative
gritty,weaksubj,positive
groove,weaksubj,negative
gross,weaksubj,positive
grossly,strongsubj,positive
grotesque,strongsubj,positive
grouch,strongsubj,positive
grouchy,strongsubj,positive
groundbreaking,strongsubj,negative
groundless,strongsubj,positive
grouse,strongsubj,positive
growl,strongsubj,positive
grudge,strongsubj,positive
grudges,strongsubj,positive
grudging,strongsubj,positive
grudgingly,strongsubj,positive
gruesome,strongsubj,positive
gruesomely,strongsubj,positive
gruff,strongsubj,positive
grumble,strongsubj,positive
guarantee,weaksubj,negative
guardian,weaksubj,negative
guidance,weaksubj,negative
guile,strongsubj,positive
guilt,strongsubj,positive
guiltless,strongsubj,negative
guilty,weaksubj,positive
guiltily,strongsubj,positive
gullible,strongsubj,positive
gush,weaksubj,negative
